group,outcome,bucket,n,expected_pct,actual_pct,diff_pp,ci_lo_pct,ci_hi_pct,significant
D2,H,0.50-0.55,491,52.399955902318574,52.342158859470466,-0.05779704284810672,47.923297150576154,56.724654840525645,False
D2,H,0.55-0.60,339,57.41449856363763,56.63716814159292,-0.7773304220447086,51.3163837656734,61.809211261301144,False
D2,H,0.60-0.65,171,62.31268258941518,65.49707602339181,3.184393433976629,58.10186801404481,72.21128400469671,False
D2,H,0.65-0.70,90,67.41704686289495,74.44444444444444,7.027397581549499,64.5621572349918,82.3253638643927,False
D2,H,0.70-0.75,37,71.73416540428018,62.16216216216216,-9.57200324211801,46.10014255281996,75.93621253610898,False
D2,H,0.75-0.80,5,76.2573560338377,100.0,23.7426439661623,56.550850524791905,100.0,False
DNK,H,0.30-0.35,358,32.527070964384194,32.122905027932966,-0.404165936451234,27.497622613276075,37.12778253638057,False
DNK,H,0.35-0.40,382,37.522605259066,35.340314136125656,-2.1822911229403386,30.71420236929823,40.25834180426938,False
DNK,H,0.40-0.45,398,42.450626278917426,41.70854271356784,-0.7420835653495883,36.96608566032188,46.60953219507188,False
DNK,H,0.45-0.50,337,47.36738066739677,50.14836795252226,2.78098728512548,44.8384882541348,55.454903162875326,False
DNK,H,0.50-0.55,274,52.38011941060853,59.48905109489051,7.108931684281982,53.58388273449353,65.13181714630186,True
DNK,H,0.55-0.60,231,57.34089231496642,62.77056277056276,5.429670455596347,56.37526484881427,68.7480523147547,False
DNK,H,0.60-0.65,162,62.179271373096356,61.111111111111114,-1.0681602619852404,53.429638496989625,68.27782211602906,False
DNK,H,0.65-0.70,111,67.27815359677662,69.36936936936937,2.091215772592747,60.26578744023888,77.17709040193678,False
DNK,H,0.70-0.75,70,72.37608316543293,72.85714285714285,0.48105969170991747,61.4554665291375,81.88053919121523,False
DNK,H,0.75-0.80,31,77.00130098450516,80.64516129032258,3.6438603058174146,63.71939644454013,90.81311641365237,False
DNK,H,0.80-1.00,1,81.46233109150369,100.0,18.537668908496318,20.654329147389294,100.0,False
E0,H,0.30-0.35,448,32.553949662962204,28.794642857142854,-3.7593068058193513,24.795862575472167,33.154003041151,False
E0,H,0.35-0.40,618,37.65714684275087,37.702265372168284,0.04511852941741501,33.96826069816732,41.588215420509854,False
E0,H,0.40-0.45,605,42.37534235836565,41.32231404958678,-1.053028308778875,37.46527993573119,45.288855129941055,False
E0,H,0.45-0.50,564,47.27542625477823,45.21276595744681,-2.06266029733142,41.15135604198403,49.338949705252524,False
E0,H,0.50-0.55,416,52.325916614914114,56.25,3.924083385085886,51.44716766275443,60.938455867643704,False
E0,H,0.55-0.60,376,57.37425605458284,58.77659574468085,1.402339690098009,53.73676552261089,63.63889843836652,False
E0,H,0.60-0.65,291,62.52075219677569,62.54295532646048,0.022203129684794654,56.852298139519384,67.90675892705468,False
E0,H,0.65-0.70,290,67.52485934677527,72.41379310344827,4.8889337566730084,67.00195345312585,77.23956987100524,False
E0,H,0.70-0.75,268,72.50493904956141,71.64179104477611,-0.8631480047852969,65.9690109777784,76.70289795742504,False
E0,H,0.75-0.80,237,77.3618413322617,76.79324894514767,-0.5685923871140308,71.01715793478513,81.7145960479155,False
E0,H,0.80-1.00,192,83.57557740029024,88.54166666666666,4.966089266376416,83.2609684355907,92.31030957684384,False
E1,H,0.30-0.35,1067,32.58177247113851,33.73945641986879,1.157683948730287,30.965210958399688,36.63036993797192,False
E1,H,0.35-0.40,1441,37.62455877646887,35.11450381679389,-2.5100549596749735,32.69247234187068,37.61569154266863,True
E1,H,0.40-0.45,1458,42.45258108031791,42.661179698216735,0.20859861789881973,40.144990801012504,45.215940232828636,False
E1,H,0.45-0.50,1212,47.36213620431254,46.36963696369637,-0.9924992406161681,43.57797634458422,49.18423873343251,False
E1,H,0.50-0.55,888,52.41369650111969,54.5045045045045,2.090808003384814,51.21681384120289,57.753388939201166,False
E1,H,0.55-0.60,623,57.29287800781311,60.99518459069021,3.702306582877102,57.10878290898718,64.74681825085926,False
E1,H,0.60-0.65,317,62.16249069008397,63.40694006309149,1.2444493730075168,57.973144213164865,68.5196796600486,False
E1,H,0.65-0.70,170,67.32106838096621,68.82352941176471,1.5024610307984965,61.50910215150941,75.30602150128715,False
E1,H,0.70-0.75,81,72.0111252290615,76.5432098765432,4.532084647481693,66.24506582197044,84.43761814438567,False
E1,H,0.75-0.80,24,76.6257470510865,83.33333333333334,6.707586282246836,64.14652961213058,93.32143199927108,False
E1,H,0.80-1.00,11,81.73553893984746,90.9090909090909,9.173551969243455,62.26353745137963,98.3768247737174,False
E2,H,0.30-0.35,1118,32.72252519155518,33.09481216457961,0.37228697302442715,30.398497727292277,35.90690581630959,False
E2,H,0.35-0.40,1410,37.497892855243684,37.02127659574468,-0.47661625949900754,34.53932291970031,39.573760186639184,False
E2,H,0.40-0.45,1340,42.490760969611166,42.23880597014925,-0.2519549994619119,39.61997531727934,44.90201001194398,False
E2,H,0.45-0.50,1110,47.392447404551255,49.009009009009006,1.6165616044577502,46.076607506024274,51.94824629724542,False
E2,H,0.50-0.55,853,52.38345926772126,55.80304806565064,3.419588797929385,52.451627981880286,59.10243288537919,True
E2,H,0.55-0.60,632,57.36587114252901,61.5506329113924,4.184761768863387,57.698891335760734,65.26280226843251,True
E2,H,0.60-0.65,316,62.1866473814057,64.55696202531645,2.3703146439107536,59.13685914921556,69.62737914874194,False
E2,H,0.65-0.70,152,67.14015187504732,71.05263157894737,3.9124797039000403,63.39430784151918,77.6730323295263,False
E2,H,0.70-0.75,49,71.94379343153604,71.42857142857143,-0.5152220029646104,57.590850793899676,82.15056506027582,False
E2,H,0.75-0.80,13,77.21728958807154,92.3076923076923,15.090402719620776,66.68546607175266,98.62899336203037,False
E2,H,0.80-1.00,4,80.67808740185751,100.0,19.32191259814249,51.009997959600085,100.0,False
E3,H,0.30-0.35,1188,32.67917541172331,33.417508417508415,0.7383330057851134,30.7924043058948,36.14951146546273,False
E3,H,0.35-0.40,1592,37.618200804218986,34.98743718592965,-2.630763618289339,32.68329705169511,37.36385549778098,True
E3,H,0.40-0.45,1544,42.40162627472034,44.43005181347151,2.0284255387511605,41.96840406220332,46.919347759430124,False
E3,H,0.45-0.50,1267,47.33514772151254,47.750591949486974,0.4154442279744319,45.01113096012593,50.503652314201865,False
E3,H,0.50-0.55,885,52.365759022444195,54.12429378531074,1.7585347628665482,50.83051429614959,57.382422632095,False
E3,H,0.55-0.60,472,57.273717797401545,58.686440677966104,1.4127228805645542,54.19150282425179,63.041122486355775,False
E3,H,0.60-0.65,198,62.058580090678404,64.64646464646465,2.587884555786246,57.766437899938225,70.96896649638047,False
E3,H,0.65-0.70,95,67.06869913774867,68.42105263157895,1.3523534938302828,58.513279788904704,76.89691187128696,False
E3,H,0.70-0.75,21,71.3932444618886,71.42857142857143,0.03532696668282487,50.0432261771624,86.1863242543718,False
E3,H,0.75-0.80,4,78.00076905321463,50.0,-28.000769053214626,15.003570882017147,84.99642911798286,False
E3,H,0.80-1.00,1,83.0526549780663,100.0,16.947345021933703,20.654329147389294,100.0,False
EC,H,0.30-0.35,1048,32.56333863810404,32.44274809160305,-0.1205905465009871,29.676866656808954,35.336876857423604,False
EC,H,0.35-0.40,1206,37.68886564002292,36.318407960199,-1.370457679823911,33.65154723361806,39.07215477828168,False
EC,H,0.40-0.45,1325,42.539494165769526,44.22641509433962,1.686920928570096,41.57266450797225,46.91354784419975,False
EC,H,0.45-0.50,1101,47.25040730746229,46.41235240690282,-0.8380549005594706,43.48407009382622,49.365583648393475,False
EC,H,0.50-0.55,805,52.37015223706,51.18012422360248,-1.1900280134575114,47.72964071214728,54.61939771515419,False
EC,H,0.55-0.60,604,57.46380247821064,59.27152317880795,1.807720700597315,55.3064802721956,63.11937277899406,False
EC,H,0.60-0.65,360,62.21005873851124,66.94444444444444,4.734385705933198,61.92853107395884,71.60254398727659,False
EC,H,0.65-0.70,218,67.25371061996452,71.55963302752293,4.305922407558416,65.23798114890356,77.13459459883718,False
EC,H,0.70-0.75,109,72.20894185008899,81.65137614678899,9.442434296699997,73.35124341548578,87.79641843971653,True
EC,H,0.75-0.80,49,77.23015498636157,79.59183673469387,2.3616817483323116,66.36272988905615,88.5182729571862,False
EC,H,0.80-1.00,14,82.85507758442027,92.85714285714286,10.002065272722593,68.53073044604218,98.72781138877085,False
F1,H,0.30-0.35,500,32.56807491487619,31.0,-1.568074914876194,27.103822626974466,35.18591287719986,False
F1,H,0.35-0.40,715,37.636439611729664,35.52447552447553,-2.1119640872541368,32.10232777924412,39.10134212522439,False
F1,H,0.40-0.45,716,42.52939434250734,45.81005586592179,3.280661523414452,42.19254910118788,49.472283828723384,False
F1,H,0.45-0.50,670,47.333100790341334,49.40298507462686,2.069884284285528,45.631393673917934,53.18138369097019,False
F1,H,0.50-0.55,498,52.48201581215691,53.41365461847389,0.9316388063169811,49.02300803818122,57.752038111839035,False
F1,H,0.55-0.60,393,57.42491713862478,55.72519083969466,-1.6997262989301154,50.78234995659165,60.557187027434225,False
F1,H,0.60-0.65,292,62.67447298658523,64.38356164383562,1.7090886572503905,58.73677633309442,69.65679644368883,False
F1,H,0.65-0.70,234,67.48588779566195,70.94017094017094,3.454283144508985,64.82165784244371,76.38223584141983,False
F1,H,0.70-0.75,151,72.29847867929429,72.84768211920529,0.5492034399110057,65.25268862659192,79.308979555602,False
F1,H,0.75-0.80,104,77.57317701339012,78.84615384615384,1.272976832763728,70.04227763289637,85.59487908584667,False
F1,H,0.80-1.00,94,84.21867953184591,89.36170212765957,5.143022595813662,81.51427646530539,94.11817435316038,False
F2,H,0.30-0.35,724,32.62351664403402,30.801104972375693,-1.822411671658325,27.546851307494507,34.25802491832167,False
F2,H,0.35-0.40,995,37.63701348609594,34.87437185929648,-2.762641626799456,31.97643286067558,37.88865886157548,False
F2,H,0.40-0.45,1125,42.439386084485164,43.022222222222226,0.5828361377370583,40.15759459120407,45.93434248836495,False
F2,H,0.45-0.50,882,47.35181542541624,48.86621315192744,1.5143977265111963,45.57930423591789,52.162955779868234,False
F2,H,0.50-0.55,609,52.29970189850807,55.33661740558292,3.0369155070748555,51.366941325814594,59.23938827060967,False
F2,H,0.55-0.60,343,57.1462955723262,59.183673469387756,2.037377897061554,53.908361463495446,64.25554967057843,False
F2,H,0.60-0.65,153,62.12983253591059,65.359477124183,3.229644588272418,57.52693434027233,72.43960514925087,False
F2,H,0.65-0.70,65,66.97915027460053,80.0,13.020849725399476,68.72963771070258,87.92215422905478,True
F2,H,0.70-0.75,19,71.7128339918308,73.68421052631578,1.971376534484981,51.20803155892935,88.19376166045983,False
F2,H,0.75-0.80,10,77.42773301179302,90.0,12.572266988206982,59.58436145024278,98.21242504842787,False
FIN,H,0.30-0.35,308,32.56437621447529,31.818181818181817,-0.7461943962934703,26.867666560073282,37.216663433102745,False
FIN,H,0.35-0.40,337,37.65465246570571,37.68545994065282,0.03080747494710878,32.677668580261404,42.97084380789779,False
FIN,H,0.40-0.45,377,42.37866988918248,43.50132625994695,1.1226563707644688,38.58730867914455,48.546449817826364,False
FIN,H,0.45-0.50,294,47.41306904604884,48.29931972789115,0.8862506818423155,42.64600172262541,53.99650892733081,False
FIN,H,0.50-0.55,227,52.45993865448633,55.947136563876654,3.487197909390327,49.443051650074615,62.25328038020071,False
FIN,H,0.55-0.60,201,57.259210543728365,61.69154228855721,4.4323317448288435,54.81123118672987,68.13332694989863,False
FIN,H,0.60-0.65,144,62.24175039612786,72.91666666666666,10.674916270538803,65.1330297136616,79.50934428661976,True
FIN,H,0.65-0.70,112,67.37641730557185,66.07142857142857,-1.3049887341432753,56.89989507563177,74.17702375145626,False
FIN,H,0.70-0.75,80,72.40191591116411,67.5,-4.901915911164101,56.64032172496734,76.75598750577254,False
FIN,H,0.75-0.80,39,77.56794479765226,82.05128205128204,4.483337253629793,67.33164837555724,91.02284818853,False
FIN,H,0.80-1.00,15,83.11046115241048,86.66666666666667,3.5562055142561944,62.11750079348376,96.26395301086407,False
G1,H,0.30-0.35,267,32.63782462470658,33.70786516853933,1.0700405438327398,28.304384559196922,39.57351898294727,False
G1,H,0.35-0.40,433,37.74438063334249,33.25635103926097,-4.488029594081522,28.983034103747805,37.8241564202316,False
G1,H,0.40-0.45,434,42.51634584878816,41.935483870967744,-0.5808619778204183,37.38355252111603,46.628930532116,False
G1,H,0.45-0.50,392,47.47891286325905,43.62244897959184,-3.8564638836672103,38.7985126739888,48.570172173687645,False
G1,H,0.50-0.55,314,52.39662214392558,55.73248407643312,3.3358619325075334,50.202069290329185,61.12432725436477,False
G1,H,0.55-0.60,229,57.50528550881867,58.515283842794766,1.009998333976092,52.04467869953254,64.70490556719642,False
G1,H,0.60-0.65,195,62.1903942588941,66.66666666666666,4.476272407772564,59.784424728066966,72.90491190973921,False
G1,H,0.65-0.70,157,67.5188759721533,73.88535031847134,6.366474346318041,66.50236754467227,80.12736008797998,False
G1,H,0.70-0.75,143,72.52564307249074,79.02097902097903,6.495335948488279,71.63252595975614,84.89096602071805,False
G1,H,0.75-0.80,167,77.68570652518932,92.21556886227546,14.529862337086142,87.13799915330105,95.39459244031549,True
G1,H,0.80-1.00,167,83.09248290652644,91.61676646706587,8.524283560539425,86.4211176620331,94.94079887351798,True
I1,H,0.30-0.35,527,32.50911913958811,30.740037950664135,-1.769081188923971,26.951698432299615,34.80713885550902,False
I1,H,0.35-0.40,575,37.6983766482064,36.869565217391305,-0.8288114308150962,33.025406778068685,40.88800925837374,False
I1,H,0.40-0.45,618,42.552407334663954,43.85113268608414,1.298725351420188,39.988821917258704,47.78941614207988,False
I1,H,0.45-0.50,524,47.35781944830954,44.656488549618324,-2.701330898691218,40.45408641691958,48.9366702040061,False
I1,H,0.50-0.55,432,52.43274787294718,54.861111111111114,2.428363238163933,50.1461040425352,59.490424457727286,False
I1,H,0.55-0.60,382,57.499846277306744,59.16230366492147,1.6624573876147242,54.16561913950516,63.9765407520151,False
I1,H,0.60-0.65,351,62.528561261660585,62.67806267806267,0.14950141640208692,57.50649467231577,67.57511920835661,False
I1,H,0.65-0.70,318,67.3169976452252,70.44025157232704,3.1232539271018434,65.20495220802877,75.18758871893654,False
I1,H,0.70-0.75,272,72.2351745273711,72.79411764705883,0.5589431196877159,67.21531167173521,77.73802386576166,False
I1,H,0.75-0.80,192,77.28912848770887,78.64583333333334,1.356704845624479,72.31686554853292,83.85097621746573,False
I1,H,0.80-1.00,103,82.66462216232999,88.3495145631068,5.684892400776809,80.73271559006893,93.20852078228043,False
I2,H,0.30-0.35,769,32.64811475252768,30.819245773732117,-1.828868978795567,27.65771677456651,34.17146012274337,False
I2,H,0.35-0.40,1208,37.662225792171775,36.58940397350993,-1.0728218186618454,33.919570311926975,39.344262188954325,False
I2,H,0.40-0.45,1376,42.46777787851448,39.24418604651162,-3.223591832002859,36.69749932862151,41.85076302265127,True
I2,H,0.45-0.50,989,47.29703025361458,49.3427704752275,2.045740221612924,46.23539708199354,52.45522990221018,False
I2,H,0.50-0.55,716,52.37431080079011,53.49162011173184,1.1173093109417276,49.82920952348859,57.116763034918705,False
I2,H,0.55-0.60,405,57.294752500342675,59.75308641975309,2.458333919410416,54.90693434115119,64.415952566639,False
I2,H,0.60-0.65,153,62.13665584769711,67.97385620915033,5.83720036145322,60.21823867171926,74.84898839048874,False
I2,H,0.65-0.70,65,67.27158542538454,78.46153846153847,11.18995303615391,67.03320947133157,86.71336236895105,False
I2,H,0.70-0.75,15,71.68084549272204,80.0,8.31915450727796,54.81406466534955,92.95257935638959,False
I2,H,0.75-0.80,7,76.35798162197247,100.0,23.64201837802753,64.56611570247934,100.0,False
I2,H,0.80-1.00,2,83.2373307257602,100.0,16.762669274239794,34.23719528896193,100.0,False
IRL,H,0.30-0.35,243,32.63248769887283,34.15637860082305,1.5238909019502145,28.48166042281049,40.324245874993444,False
IRL,H,0.35-0.40,237,37.538572035396854,34.177215189873415,-3.3613568455234386,28.434010458802273,40.42518994511467,False
IRL,H,0.40-0.45,252,42.391699472150016,44.047619047619044,1.6559195754690337,38.053016052431914,50.220978481686075,False
IRL,H,0.45-0.50,187,47.65390684964628,51.87165775401069,4.217750904364409,44.744880170418845,58.92308320863477,False
IRL,H,0.50-0.55,188,52.455299672645125,51.06382978723404,-1.3914698854110896,43.968636335809876,58.116417166662984,False
IRL,H,0.55-0.60,196,57.42956364203168,60.204081632653065,2.7745179906213835,53.21859982700713,66.7972527282166,False
IRL,H,0.60-0.65,200,62.39985882755249,61.0,-1.3998588275524915,54.09361758928832,67.49177028050862,False
IRL,H,0.65-0.70,122,67.44240663313414,65.57377049180327,-1.8686361413308705,56.78329687980992,73.41339483421787,False
IRL,H,0.70-0.75,111,72.53945918113824,70.27027027027027,-2.2691889108679697,61.20510566012109,77.97930138401622,False
IRL,H,0.75-0.80,81,77.29684254534989,86.41975308641975,9.122910541069862,77.29674087144436,92.24461619867216,False
IRL,H,0.80-1.00,47,83.6697739412725,93.61702127659575,9.947247335323251,82.83712206562211,97.80550129792272,False
JPN,H,0.30-0.35,638,32.59386137010972,32.288401253918494,-0.30546011619122515,28.775453687907927,36.01336648205301,False
JPN,H,0.35-0.40,747,37.44091939739926,37.61713520749665,0.17621581009739096,34.21487824657674,41.14610335060702,False
JPN,H,0.40-0.45,711,42.36422788803603,41.49085794655415,-0.8733699414818774,37.92436785617583,45.14880527756457,False
JPN,H,0.45-0.50,566,47.464158501499256,49.46996466431096,2.0058061628117017,45.36842826259255,53.578647556371884,False
JPN,H,0.50-0.55,405,52.429479616447985,57.53086419753086,5.101384581082879,52.66814339964052,62.252060415235455,True
JPN,H,0.55-0.60,297,57.20690476763266,53.535353535353536,-3.6715512322791244,47.854056571816,59.126361030005015,False
JPN,H,0.60-0.65,162,62.254872869330825,63.580246913580254,1.3253740442494277,55.93507610389694,70.59626464534814,False
JPN,H,0.65-0.70,84,67.29558361771954,70.23809523809523,2.9425116203756874,59.75071368472344,78.95532081373742,False
JPN,H,0.70-0.75,41,72.22676963566063,87.8048780487805,15.578108413119852,74.45549235115514,94.67674200265918,True
JPN,H,0.75-0.80,14,77.39124663011219,85.71428571428571,8.323039084173512,60.0580922361363,95.99069262620787,False
JPN,H,0.80-1.00,4,82.24375398502457,75.0,-7.24375398502457,30.06360524426366,95.44139373553637,False
MEX,H,0.30-0.35,580,32.603059954114514,31.724137931034484,-0.8789220230800254,28.067301127558636,35.62148021313378,False
MEX,H,0.35-0.40,682,37.58554067921677,35.63049853372434,-1.955042145492425,32.125858404069376,39.296114249674595,False
MEX,H,0.40-0.45,758,42.47671927449606,45.382585751978894,2.9058664774828324,41.87043026283807,48.941308030266434,False
MEX,H,0.45-0.50,654,47.34397844644369,49.235474006116206,1.891495559672518,45.4194850023121,53.06039222041142,False
MEX,H,0.50-0.55,509,52.36756713009159,56.385068762278976,4.017501632187392,52.044929556077605,60.62954926935309,False
MEX,H,0.55-0.60,403,57.43720148781696,55.831265508684865,-1.6059359791320893,50.950419801554744,60.601987818511645,False
MEX,H,0.60-0.65,302,62.28769359930182,63.90728476821192,1.6195911689101061,58.347156962488874,69.11804070846237,False
MEX,H,0.65-0.70,148,67.28864227217535,70.27027027027027,2.9816279980949156,62.46923922718681,77.04562362989584,False
MEX,H,0.70-0.75,63,71.992890053418,77.77777777777779,5.784887724359777,66.08748439801619,86.27511613817686,False
MEX,H,0.75-0.80,27,76.893745983846,85.18518518518519,8.291439201339179,67.52093665317051,94.08416814035512,False
MEX,H,0.80-1.00,2,82.57137162143025,100.0,17.428628378569755,34.23719528896193,100.0,False
N1,H,0.30-0.35,334,32.464979584772024,35.62874251497006,3.163762930198033,30.682780666380722,40.901535770671444,False
N1,H,0.35-0.40,419,37.51186457339723,35.56085918854415,-1.9510053848530828,31.1273901031968,40.25669320364907,False
N1,H,0.40-0.45,471,42.48089737214227,40.76433121019109,-1.7165661619511885,36.41850804957886,45.25959260546063,False
N1,H,0.45-0.50,420,47.27316805760681,49.523809523809526,2.2506414662027185,44.76814955520595,54.28810164807376,False
N1,H,0.50-0.55,337,52.60940944566263,52.818991097922854,0.20958165226022674,47.4873359712848,58.08710095190768,False
N1,H,0.55-0.60,330,57.37440602077971,58.484848484848484,1.1104424640687727,53.100508081372354,63.673914279411925,False
N1,H,0.60-0.65,260,62.478864225913576,56.92307692307692,-5.555787302836657,50.84624547720995,62.79830488937363,False
N1,H,0.65-0.70,256,67.47109863897052,67.578125,0.10702636102948304,61.6208505855576,73.01563564297548,False
N1,H,0.70-0.75,215,72.68215551329828,69.76744186046511,-2.9147136528331674,63.325631611518155,75.51524690518069,False
N1,H,0.75-0.80,202,77.43452649639275,81.1881188118812,3.753592315488441,75.23552233480405,85.97659416642799,False
N1,H,0.80-1.00,226,84.39759697154818,89.38053097345133,4.982934001903139,84.6852610244166,92.75937911035446,True
NOR,H,0.30-0.35,325,32.6731829347645,33.23076923076923,0.5575862960047362,28.3316926793827,38.521649476840835,False
NOR,H,0.35-0.40,375,37.52504713285642,33.86666666666667,-3.6583804661897537,29.261790889829108,38.79873889359489,False
NOR,H,0.40-0.45,461,42.400875885966144,44.68546637744035,2.2845904914742032,40.20950787359243,49.2492669004381,False
NOR,H,0.45-0.50,436,47.326058436129955,48.62385321100918,1.2977947748792185,43.964819407518426,53.306925693445194,False
NOR,H,0.50-0.55,379,52.5270951846977,54.88126649076517,2.354171306067465,49.84736807538878,59.81720338184052,False
NOR,H,0.55-0.60,346,57.49710111845364,56.936416184971094,-0.560684933482547,51.67084601624278,62.04964920216464,False
NOR,H,0.60-0.65,250,62.33836248567373,65.60000000000001,3.2616375143262766,59.51520421031152,71.21261975550023,False
NOR,H,0.65-0.70,208,67.20917675456887,70.1923076923077,2.9831309377388093,63.65556244237204,75.9967060450261,False
NOR,H,0.70-0.75,133,72.32735790567862,75.18796992481202,2.8606120191334017,67.20950018941981,81.75221905385122,False
NOR,H,0.75-0.80,67,77.11536980859816,80.59701492537313,3.4816451167749674,69.58066237584177,88.2949361425429,False
NOR,H,0.80-1.00,38,82.96856863846882,89.47368421052632,6.5051155720574965,75.86916879980554,95.82981020673341,False
P1,H,0.30-0.35,364,32.628327648351984,31.043956043956044,-1.58437160439594,26.509534128443633,35.97431761643786,False
P1,H,0.35-0.40,636,37.700055863387234,38.83647798742139,1.1364221240341532,35.126439240074106,42.68056799421638,False
P1,H,0.40-0.45,670,42.441928869605995,43.43283582089552,0.9909069512895274,39.72753093907088,47.213020074698534,False
P1,H,0.45-0.50,486,47.220096143412555,44.23868312757202,-2.9814130158405394,39.88522301967987,48.68250989643015,False
P1,H,0.50-0.55,266,52.35856675250966,55.639097744360896,3.280530991851238,49.63049629858765,61.48713715748434,False
P1,H,0.55-0.60,165,57.54193201728649,64.24242424242425,6.700492225137755,56.68156070445869,71.15518095162608,False
P1,H,0.60-0.65,126,62.440012288240354,62.698412698412696,0.2584004101723436,53.99580255744299,70.64961154712749,False
P1,H,0.65-0.70,136,67.43463268369008,72.05882352941177,4.624190845721687,63.99109364537304,78.91459393257229,False
P1,H,0.70-0.75,134,72.52014200951363,89.55223880597015,17.03209679645652,83.2258984662876,93.67396340414919,True
P1,H,0.75-0.80,209,77.76448800188786,88.51674641148325,10.752258409595395,83.48225779466428,92.1608495678062,True
P1,H,0.80-1.00,248,82.80929978735544,89.11290322580645,6.303603438451011,84.62331386703394,92.40923357548547,True
POL,H,0.30-0.35,497,32.628535073364866,35.412474849094565,2.7839397757296993,31.33437292254875,39.714357853808494,False
POL,H,0.35-0.40,648,37.635720399203606,41.04938271604938,3.4136623168457723,37.325324919732566,44.878940656444215,False
POL,H,0.40-0.45,726,42.45745281638802,40.909090909090914,-1.5483619072971078,37.38954781141699,44.52433596829631,False
POL,H,0.45-0.50,626,47.381477833065276,47.763578274760384,0.3821004416951046,43.876198763908754,51.678239050297215,False
POL,H,0.50-0.55,388,52.52711646513368,52.57731958762887,0.05020312249518488,47.607820774092716,57.49628251662477,False
POL,H,0.55-0.60,293,57.33978624008649,58.02047781569966,0.6806915756131682,52.3013241605796,63.532036123154214,False
POL,H,0.60-0.65,182,62.18558712465122,65.38461538461539,3.199028259964165,58.219191580789385,71.91399711323822,False
POL,H,0.65-0.70,112,67.30473660649335,72.32142857142857,5.016691964935227,63.40004702052653,79.76234023931794,False
POL,H,0.70-0.75,56,71.96697872479648,73.21428571428571,1.2473069894892275,60.40519481066104,83.04284133810503,False
POL,H,0.75-0.80,16,77.17224809019989,81.25,4.077751909800121,56.99064013154177,93.40852122641324,False
POL,H,0.80-1.00,2,81.3380704752802,100.0,18.66192952471979,34.23719528896193,100.0,False
ROU,H,0.30-0.35,494,32.43177285081064,31.781376518218625,-0.6503963325920181,27.829310006849134,36.01461143322336,False
ROU,H,0.35-0.40,566,37.547802778864835,35.159010600706715,-2.3887921781581225,31.33745940220709,39.18066352879689,False
ROU,H,0.40-0.45,489,42.40958503347602,44.171779141104295,1.7621941076282732,39.83265875009273,48.601759123723106,False
ROU,H,0.45-0.50,431,47.33261106637177,53.1322505800464,5.799639513674632,48.41413166709076,57.795025874414016,True
ROU,H,0.50-0.55,372,52.5048556369722,51.88172043010753,-0.6231352068646778,46.81100224203498,56.913971257439265,False
ROU,H,0.55-0.60,315,57.418953742176825,60.317460317460316,2.898506575283488,54.82151832966403,65.56478007054473,False
ROU,H,0.60-0.65,242,62.300337735439115,61.98347107438017,-0.31686666105894545,55.72522720052419,67.86719979311725,False
ROU,H,0.65-0.70,194,67.28831701395197,74.74226804123711,7.453951027285144,68.1883118525095,80.33535556627402,True
ROU,H,0.70-0.75,108,72.36098576878874,77.77777777777779,5.416792008989035,69.05974226538109,84.58755891772073,False
ROU,H,0.75-0.80,55,77.46017867209044,83.63636363636363,6.176184964273201,71.73600361268821,91.14467944147754,False
ROU,H,0.80-1.00,25,85.0000500473518,80.0,-5.000050047351801,60.868664463461776,91.13954589934752,False
RUS,H,0.30-0.35,336,32.5632924076453,31.845238095238095,-0.718054312407207,27.092985441270994,37.007936870770834,False
RUS,H,0.35-0.40,370,37.46241077156818,42.972972972972975,5.510562201404795,38.02643602587442,48.063929519319046,True
RUS,H,0.40-0.45,375,42.45649504150853,48.8,6.34350495849147,43.77862989252485,53.845707033514955,True
RUS,H,0.45-0.50,271,47.358625708325704,46.86346863468634,-0.49515707363935735,41.00746395487426,52.807155083873894,False
RUS,H,0.50-0.55,257,52.620738348201144,53.69649805447471,1.0757597062735602,47.590528091857095,59.69358609851745,False
RUS,H,0.55-0.60,257,57.34489888607768,59.92217898832685,2.5772801022491687,53.82703994643509,65.72505603825445,False
RUS,H,0.60-0.65,225,62.46452165938927,59.111111111111114,-3.3534105482781573,52.58652538232145,65.32979752400327,False
RUS,H,0.65-0.70,173,67.43304163179376,71.09826589595376,3.6652242641600052,63.94302511408561,77.33685473319017,False
RUS,H,0.70-0.75,119,72.19725667924844,74.78991596638656,2.5926592871381215,66.2968544405184,81.7324776424242,False
RUS,H,0.75-0.80,65,77.32063319507202,84.61538461538461,7.294751420312595,73.94445429998055,91.42299793820102,False
RUS,H,0.80-1.00,39,84.79135845717013,92.3076923076923,7.516333850522172,79.67862687194473,97.34930859265043,False
SC0,H,0.30-0.35,357,32.72805631203745,33.0532212885154,0.32516497647795406,28.37662660007638,38.09065433427266,False
SC0,H,0.35-0.40,472,37.549833441709296,34.95762711864407,-2.592206323065227,30.792907924017303,39.36522873322326,False
SC0,H,0.40-0.45,431,42.415816622185595,42.22737819025522,-0.18843843193037113,37.653072598691004,46.93901794646382,False
SC0,H,0.45-0.50,343,47.37415360899339,45.18950437317784,-2.1846492358155443,40.00480797630124,50.480762382041,False
SC0,H,0.50-0.55,262,52.25778324392307,60.30534351145038,8.04756026752731,54.27303326096617,66.03981469059596,True
